puzzle_id,scheduled_date,order,hero,hero_cards,board_cards,street,question_text,answer_options,correct_answers,best_action,best_ev,difficulty,tags,structure,effective_stacks,pot_size_at_decision,flavor_text,in_completions,ev_by_action_json,action_frequencies_json,explanations_json
9e02f30b-336d-4735-82ee-aec24f9a4993,2026-02-03,7,BB,KdQd,JcTc6s5h,turn,"UTG opens, BB calls. Turn: Jc-Tc-6s-5h. BB checks → UTG bets 6.2bb → BB. Your move?",Bet 16.6bb|Call|Fold,Call|Fold,Fold,-0.0,1,cash|6max|93bb|srp|bb_vs_utg|turn|dry|oesd|call,6max,93,14.525,,True,"{""Bet 16.6bb"": -0.5888780000000011, ""Call"": -0.20057149999999968, ""Bet 32.2bb"": -1.2653239999999997, ""Fold"": -5e-07, ""Bet 21.8bb"": -0.4742379999999997}","{""Bet 32.2bb"": 0.012001842260360718, ""Fold"": 0.00024306897830683738, ""Bet 21.8bb"": 0.0480649508535862, ""Bet 16.6bb"": 0.015972042456269264, ""Call"": 0.9237180948257446}","{""Bet 16.6bb"": ""Bad idea. You're turning a draw into a bluff against a range that's double-barreling for value. If villain shoves or calls, you're toast."", ""Fold"": ""Fine. You're likely behind, out of position, and the turn didn't help. Saving your chips here isn't a crime \u2014 it's breakeven at worst."", ""Call"": ""Fine. You've got 8 outs to the nuts and implied odds if you hit. The price is borderline, but you can peel one more.""}"
4a7740ec-9673-48c5-945d-e5b369c78d0f,2026-02-03,8,BB,9s9d,8h6d2d,flop,"UTG opens, BB calls. Flop: 8h-6d-2d. BB checks → UTG bets 3.8bb → BB. Your move?",Fold|Call|Bet 10.0bb,Call,Call,0.4113,2,cash|6max|97bb|srp|bb_vs_utg|flop|wet|overpair|call,6max,97,8.75,,True,"{""Fold"": 0, ""Bet 13.1bb"": 0.20190400000000075, ""Bet 10.0bb"": 0.3869629999999997, ""Call"": 0.4113389999999999, ""Bet 19.4bb"": -0.34172200000000075}","{""Bet 19.4bb"": 0.03581370413303375, ""Fold"": 5.635080924548674e-06, ""Call"": 0.7182447910308838, ""Bet 10.0bb"": 0.23510639369487762, ""Bet 13.1bb"": 0.010829528793692589}","{""Bet 10.0bb"": ""Tempting but not great. You're only getting action from hands that beat you or have tons of equity. Sets, overpairs, and flush draws all love to continue. Just call."", ""Call"": ""Best play. You have a strong hand but you're out of position against a tight range. Just call and keep the pot controlled. No need to turn this into a big pot against UTG's value-heavy range."", ""Fold"": ""Way too weak. You have an overpair on a low, dry board. This is a clear value hand \u2014 don't give up free money.""}"
dc9cbdc4-4641-4615-aec1-4cb0a8b2bd60,2026-02-03,9,BB,9s9d,8h6d2d2c,turn,"UTG opens, BB calls. Turn: 8h-6d-2d-2c. BB checks → UTG bets 15.6bb → BB. Your move?",Fold|All-in|Call,Call,Call,0.3285,1,cash|6max|91bb|srp|bb_vs_utg|turn|paired|overpair|call,6max,91,28.125,,True,"{""Bet 48.4bb"": -2.9432040000000015, ""All-in"": -8.065736000000001, ""Call"": 0.3285040000000006, ""Bet 37.5bb"": -1.4510480000000001, ""Fold"": 5e-07}","{""Call"": 0.8857632875442505, ""Bet 37.5bb"": 0, ""Bet 48.4bb"": 0, ""All-in"": 0, ""Fold"": 0.1142367348074913}","{""Fold"": ""Not crazy, but too tight. Yes, the overbet is scary, but you beat all the bluffs and some value hands. Take a deep breath and call."", ""Call"": ""Best play. Your overpair is still good often enough. UTG can be overbetting with draws, bluffs, or thin value. Folding an overpair to one big bet is too exploitable."", ""All-in"": ""Disaster. You're only getting called by hands that crush you \u2014 full houses, trips, and bigger overpairs. Don't shove a bluff-catcher.""}"
5caff41c-cb07-4f58-8f67-0e32e2c208eb,2026-02-03,10,BB,9s9d,8h6d2d2cKs,river,"UTG opens, BB calls. River: 8h-6d-2d-2c-Ks. BB checks → UTG bets 75.6bb → BB. Your move?",Fold|Call,Fold,Fold,0.0,1,cash|6max|75bb|srp|bb_vs_utg|river|paired|underpair|fold,6max,75,119.375,,True,"{""Fold"": 4e-06, ""Call"": -1.864840000000001}","{""Fold"": 0.9999937415122986, ""Call"": 6.266017862799345e-06}","{""Fold"": ""Sad. The King is brutal, and villain has barreled three streets into you. Your nines are pretty cooked. Let it go."", ""Call"": ""It's tempting but let it go. Villain's range is screaming value \u2014 kings, trips, boats. You're not beating anything that bets three times. Lots of his king high bluffs also got there.""}"
9c58d31a-e594-4738-bd74-8b4f63e6d788,2026-02-04,1,CO,QsQh,Ac7d3s,flop,"CO opens, BB calls. Flop: Ac-7d-3s. BB checks → CO. Your move?",Check|Bet 1.6bb|Bet 6.2bb,Check|Bet 1.6bb,Check,3.4489,1,cash|6max|97bb|srp|co_vs_bb|flop|dry|underpair|check,6max,97,5,,True,"{""Bet 1.6bb"": 3.436804, ""Check"": 3.448856, ""Bet 3.8bb"": 3.311432, ""Bet 6.2bb"": 2.7326580000000007}","{""Bet 6.2bb"": 0, ""Check"": 0.9853602051734924, ""Bet 1.6bb"": 0.014639778062701225, ""Bet 3.8bb"": 3.3047093950244744e-08}","{""Check"": ""You have a good hand, but the ace is scary and villain defends with lots of Ax. Control the pot, let them bluff worse hands, and avoid getting raised off your equity."", ""Bet 6.2bb"": ""Too aggressive. You're only getting called by aces and better. This turns your hand into a bluff against a range that has you crushed."", ""Bet 1.6bb"": ""Also fine. A tiny probe can get value from smaller pairs and draws. Just don't go bigger \u2014 you're not trying to build a big pot here.""}"
74551dff-cc44-45c9-9f89-a10e3119e6ea,2026-02-04,2,CO,QsQh,Ac7d3sJs,turn,"CO opens, BB calls. Turn: Ac-7d-3s-Js. BB checks → CO. Your move?",Bet 6.2bb|Bet 1.6bb|Check,Bet 1.6bb|Check,Bet 3.8bb,3.6339,1,cash|6max|95bb|srp|co_vs_bb|turn|dry|underpair|bet,6max,95,5,,True,"{""Bet 3.8bb"": 3.6338809999999997, ""Check"": 3.616793, ""Bet 6.2bb"": 3.189044000000001, ""Bet 1.6bb"": 3.6058235}","{""Bet 3.8bb"": 0.06392106413841248, ""Check"": 0.0033825186546891928, ""Bet 1.6bb"": 0.9326964616775513, ""Bet 6.2bb"": 0}","{""Check"": ""You can keep pot-controlling and let villain bluff the river or pay off with worse. Not a mistake, just slightly passive. You're not worried about that many draws."", ""Bet 1.6bb"": ""Villain showed weakness by checking twice. Now's the time to get thin value from smaller pairs and stubborn floats. Keep it small \u2014 you're not trying to blow them off the hand."", ""Bet 6.2bb"": ""Too much. Big bets only get called by stronger hands. You're value-owning yourself against a range that checked the flop.""}"
8df91c59-f1c8-4750-a49a-099ef74b46bf,2026-02-04,3,CO,AsAd,7h6h4d,flop,"CO opens, BB calls. Flop: 7h-6h-4d. BB checks → CO. Your move?",Check|Bet 1.6bb|Bet 6.2bb,Check,Check,5.309,1,cash|6max|97bb|srp|co_vs_bb|flop|wet|overpair|check,6max,97,5,,True,"{""Check"": 5.309017, ""Bet 3.8bb"": 5.102544, ""Bet 6.2bb"": 4.791354999999999, ""Bet 1.6bb"": 5.254526500000001}","{""Check"": 0.9955248832702637, ""Bet 1.6bb"": 0.0044710673391819, ""Bet 6.2bb"": 1.3535432117350865e-06, ""Bet 3.8bb"": 2.708171905396739e-06}","{""Bet 1.6bb"": ""Risky. You might think a small bet protects your hand, but this board hits villain hard. You'll get raised by better and called by draws that have huge equity against you."", ""Check"": ""This board smashes BB's calling range \u2014 two pairs, straights, and draws everywhere. Your aces are strong but vulnerable. Keep the pot small and let villain hang themselves on later streets."", ""Bet 6.2bb"": ""Overkill. You're building a massive pot on a board where you're often behind or flipping. If villain continues, you're usually in trouble.""}"
c3ae547f-c11a-4050-8047-e221524226e1,2026-02-04,4,CO,AsAd,7h6h4d2d,turn,"CO opens, BB calls. Turn: 7h-6h-4d-2d. BB checks → CO. Your move?",Check|Bet 6.2bb|Bet 10.4bb,Bet 6.2bb|Bet 10.4bb,Bet 10.4bb,8.9538,2,cash|6max|93bb|srp|co_vs_bb|turn|wet|overpair|bet,6max,93,8.3,,True,"{""Check"": 8.852688, ""Bet 2.7bb"": 8.755993, ""Bet 6.2bb"": 8.885928, ""Bet 10.4bb"": 8.953779999999998}","{""Bet 10.4bb"": 0.6933873295783997, ""Bet 6.2bb"": 0.22262100875377655, ""Check"": 0.06739743053913116, ""Bet 2.7bb"": 0.016594255343079567}","{""Bet 6.2bb"": ""Good. You need to protect your overpair on this wet board. Betting takes control and makes draws pay to continue."", ""Check"": ""Too passive. This board is dangerous for your hand. Letting villain see free cards is asking for trouble \u2014 make them pay or fold. They didn't raise on flop."", ""Bet 10.4bb"": ""Love it. Villain checked to you after calling the flop. Your aces are vulnerable here, so bet big to deny equity and charge draws.""}"
f5f88db6-a670-4454-b0aa-33a919ca213c,2026-02-04,5,CO,AsAd,7h6h4d2d8s,river,"CO opens, BB calls. River: 7h-6h-4d-2d-8s. BB checks → CO. Your move?",Bet 25.9bb|Bet 6.8bb|Check,Bet 6.8bb,Bet 6.8bb,17.6304,1,cash|6max|87bb|srp|co_vs_bb|river|wet|overpair|bet,6max,87,20.75,,True,"{""Bet 25.9bb"": 16.287404000000002, ""Check"": 16.839474, ""Bet 6.8bb"": 17.630368, ""Bet 15.6bb"": 17.471358000000002}","{""Bet 25.9bb"": 2.7836986191687174e-05, ""Bet 6.8bb"": 0.9949115514755249, ""Bet 15.6bb"": 0.0050606029108166695, ""Check"": 8.420689923127611e-09}","{""Bet 25.9bb"": ""Too big. You'll fold out everything you beat and only get called by straights and flushes. Keep the bet size where worse hands can pay you off."", ""Check"": ""Missed value. Villain called the turn \u2014 they have something. Your overpair is strong enough to bet for value even though the river is a little scary."", ""Bet 6.8bb"": ""Correct. The river is a bit scary but your aces are still good here a lot. A smaller bet extracts value from worse pairs and stubborn holdings without overcommitting.""}"
e3080fb9-6107-41fa-840e-24d2475504d4,2026-02-04,6,BB,AsQs,KsKhTd,flop,"BTN opens, BB calls. Flop: Ks-Kh-Td. BB. Your move?",Check|Bet 19.5bb|Bet 8.6bb,Bet 8.6bb,Check,8.7197,1,cash|6max|87bb|srp|bb_vs_btn|flop|paired|gutshot|bet,6max,87,26,,True,"{""Bet 19.5bb"": 8.445723999999998, ""Check"": 8.719689, ""Bet 32.5bb"": 8.191488, ""Bet 8.6bb"": 8.67809}","{""Bet 19.5bb"": 0.005965033546090126, ""Bet 32.5bb"": 4.015898230136372e-05, ""Bet 8.6bb"": 0.9743961691856384, ""Check"": 0.01959857903420925}","{""Check"": ""Passive. You have the range advantage here as the 3-bettor. A small bet folds out hands that have equity against you and sets up later streets."", ""Bet 8.6bb"": ""Correct. You're the 3-bettor, so this board is great for your range. You only have Ace high but a small c-bet puts pressure on villain's floats and weaker hands while keeping the pot controlled with your draw."", ""Bet 19.5bb"": ""Too big. You don't need to bomb it \u2014 a small bet accomplishes the same thing. Save the big bets for different boards.""}"
f18f0631-290e-4689-be9a-c1da8beb5fd9,2026-02-04,7,BB,AsQs,KsKhTd4c,turn,"BTN opens, BB calls. Turn: Ks-Kh-Td-4c. BB. Your move?",Check|Bet 14.2bb|All-in,Bet 14.2bb,Bet 14.2bb,7.9511,3,cash|6max|65bb|srp|bb_vs_btn|turn|paired|gutshot|bet,6max,65,43.16,,True,"{""Bet 32.4bb"": 7.8646440000000055, ""Bet 14.2bb"": 7.951133999999998, ""All-in"": 7.016279999999995, ""Check"": 7.915304}","{""All-in"": 3.7153462471906096e-05, ""Bet 14.2bb"": 0.5664220452308655, ""Check"": 0.03959402069449425, ""Bet 32.4bb"": 0.39394667744636536}","{""Check"": ""Too passive. You started telling a story on the flop. Giving up now lets villain realize their equity for free and take the pot away from you"", ""All-in"": ""Way overboard. You don't need to risk your stack with ace-high. A normal bet accomplishes the same goal without torching chips when villain has a king."", ""Bet 14.2bb"": ""Lovely. The turn bricked for villain too. Keep the pressure on \u2014 a medium barrel folds out pocket pairs and floats that called the flop hoping to improve.""}"
fc31f485-600d-4fd9-8258-b341083de19c,2026-02-04,8,BB,JhJd,QcTc2s,flop,"BTN opens, BB calls. Flop: Qc-Tc-2s. BB. Your move?",Check|Bet 8.6bb|Bet 19.5bb,Check|Bet 8.6bb,Bet 8.6bb,11.2068,3,cash|6max|87bb|srp|bb_vs_btn|flop|wet|underpair|bet,6max,87,26,,True,"{""Bet 8.6bb"": 11.206750000000001, ""Bet 19.5bb"": 10.26586, ""Bet 32.5bb"": 6.8593759999999975, ""Check"": 11.171771}","{""Check"": 0.4854724109172821, ""Bet 8.6bb"": 0.5145276188850403, ""Bet 32.5bb"": 0, ""Bet 19.5bb"": 0}","{""Check"": ""Not bad. Your jacks are vulnerable on this board \u2014 the queen and flush draw are concerning. Checking keeps the pot small and lets you see how villain reacts."", ""Bet 8.6bb"": "" Good. A small c-bet is reasonable as the 3-bettor. You deny equity from draws and get folds from hands like small pairs that missed."", ""Bet 19.5bb"": ""Too big. You're not strong enough to build a huge pot here. A big bet only gets called by queens, flush draws, and better \u2014 all bad news for you.""}"
88bd1d76-b398-45cf-a2ac-01318a11574f,2026-02-04,9,BB,JhJd,QcTc2s6d,turn,"BTN opens, BB calls. Turn: Qc-Tc-2s-6d. BB checks → BTN bets 14.2bb → BB. Your move?",Fold|Call|All-in,Call,Call,8.2572,1,cash|6max|65bb|srp|bb_vs_btn|turn|dry|underpair|call,6max,65,57.4028,,True,"{""Call"": 8.257162, ""Fold"": -2e-06, ""All-in"": 2.7583680000000044}","{""Call"": 1, ""Fold"": 0, ""All-in"": 1.4956174965163882e-08}","{""Call"": ""Correct. You have a strong hand that beats most of villain's bluffs and some value bets. The turn bricked \u2014 your jacks are still good often enough to continue."", ""Fold"": ""Too weak. You have an overpair to most of the board. Villain could be betting draws, tens, or just floating. Don't give up yet."", ""All-in"": ""Way too aggressive. Your jacks are a bluff-catcher here, not a value hand. Shoving only gets called by queens and better \u2014 just call and reassess the river.""}"
2471deed-0325-41a5-bb58-782304551adb,2026-02-04,10,BB,JhJd,QcTc2s6d3h,river,"BTN opens, BB calls. River: Qc-Tc-2s-6d-3h. BB checks → BTN bets 51.2bb → BB. Your move?",Fold|Call,Fold|Call,Fold,0.0,3,cash|6max|51bb|srp|bb_vs_btn|river|dry|underpair|fold,6max,51,122.8228,,True,"{""Fold"": 4e-06, ""Call"": -0.3227720000000005}","{""Fold"": 0.6342117786407471, ""Call"": 0.36578822135925293}","{""Fold"": "" Reasonable. All-in into the 3-bettor is a strong line. Your jacks are a bluff-catcher, and villain is repping a lot of value. Saving your chips here isn't a mistake."", ""Call"": ""Reasonable. You have a strong bluff-catcher and villain could be jamming with missed flush draws or just pure air. If you think villain is capable of bluffing here, make the hero call.""}"
d348d8dd-c8eb-48ac-a68d-6f3fc15eb7c9,2026-02-05,1,BB,AdKs,AcQd9c,flop,"CO opens, BB calls. Flop: Ac-Qd-9c. BB. Your move?",Bet 8.6bb|Check|Bet 19.5bb,Bet 8.6bb|Check,Bet 8.6bb,17.9957,3,cash|6max|87bb|srp|bb_vs_co|flop|wet|top_pair|bet,6max,87,26,,True,"{""Check"": 17.984684, ""Bet 19.5bb"": 17.387824000000002, ""Bet 8.6bb"": 17.995711999999997, ""Bet 32.5bb"": 16.887332}","{""Bet 19.5bb"": 0.008699873462319374, ""Bet 32.5bb"": 1.066367190105666e-06, ""Check"": 0.4907715618610382, ""Bet 8.6bb"": 0.5005275011062622}","{""Check"": ""Not bad. Your hand is so strong it's not going anywhere. Checking lets villain stab with air or catch up just enough to pay you off later."", ""Bet 19.5bb"": ""Too big. You'll fold out all the hands you want action from. Small ball gets paid more often here."", ""Bet 8.6bb"": ""Best play. You have a monster but the board is wet with flush and straight draws. A small bet builds the pot and charges draws while keeping worse aces and queens in.""}"
f96e6892-4b0a-4920-96ca-4b95a2aa8304,2026-02-05,2,BB,AdKs,AcQd9c4d,turn,"CO opens, BB calls. Turn: Ac-Qd-9c-4d. BB. Your move?",Check|All-in|Bet 14.2bb,Check|All-in,All-in,30.8899,3,cash|6max|65bb|srp|bb_vs_co|turn|wet|top_pair,6max,65,43.16,,True,"{""All-in"": 30.889920000000004, ""Check"": 30.848672, ""Bet 14.2bb"": 30.511975999999997, ""Bet 32.4bb"": 28.854704000000005}","{""Bet 14.2bb"": 0.0007908444385975599, ""Bet 32.4bb"": 0, ""Check"": 0.38211265206336975, ""All-in"": 0.6170965433120728}","{""All-in"": ""Let it rip. You're near the top of your range and the pot is already bloated. Shove puts max pressure on worse aces, queens, and draws. They'll hate their life calling with AJ or QT."", ""Bet 14.2bb"": ""Awkward middle ground. Too small to deny equity, too committed to fold if raised. Either go big or check \u2014 don't half-measure it with a hand this strong."", ""Check"": ""Good also. Trap mode. Let villain bluff or improve to second-best. You're not folding, so giving them rope works too.""}"
11cfe23d-f80b-4929-8a3c-9c9247430a6d,2026-02-05,3,BB,AsAd,9d8d5s,flop,"CO opens, BB calls. Flop: 9d-8d-5s. BB checks → CO bets 8.6bb → BB. Your move?",Bet 30.2bb|Call|Fold,Call,Call,24.6103,1,cash|6max|87bb|srp|bb_vs_co|flop|wet|overpair|call,6max,87,34.58,,True,"{""Bet 41.0bb"": 21.673268, ""All-in"": 23.166256000000004, ""Fold"": 0, ""Call"": 24.61034, ""Bet 30.2bb"": 23.581824}","{""All-in"": 8.598839826845506e-07, ""Call"": 0.8759016394615173, ""Bet 41.0bb"": 0.023271841928362846, ""Bet 30.2bb"": 0.10082569718360901, ""Fold"": 0}","{""Bet 30.2bb"": ""Risky. You turn your hand into a bluff-catcher that's now playing a huge pot. Villain folds their air and continues with hands that crush you or have tons of equity."", ""Fold"": ""Lighting money on fire. You have an overpair in a 3-bet pot. Yes the board is wet, but folding aces to one bet is way too paranoid. You're ahead so much."", ""Call"": ""Best play. Your aces are strong but vulnerable. Calling keeps the pot manageable and lets villain keep barreling with worse hands or bluffs. Raising only gets action from hands that have you in trouble \u2014 sets, two pair, or monster draws.""}"
498e1874-9716-4cff-8f4b-879fa74885b5,2026-02-05,4,BB,AsAd,9d8d5s2d,turn,"CO opens, BB calls. Turn: 9d-8d-5s-2d. BB checks → CO bets 14.2bb → BB. Your move?",Fold|All-in|Call,All-in,All-in,33.9357,1,cash|6max|65bb|srp|bb_vs_co|turn|wet|overpair,6max,65,57.4028,,True,"{""Call"": 30.677264, ""All-in"": 33.935744, ""Fold"": -2e-06}","{""Fold"": 0, ""All-in"": 0.9999886751174927, ""Call"": 1.1347509826009627e-05}","{""Fold"": ""Please no. You have aces with a redraw to the nuts. Folding an overpair plus nut flush draw to a small bet is way too tight."", ""Call"": ""Too passive. You're just inviting another bet and they might not bet on a scary river. With this much equity, you want to put villain to the test now, not later."", ""All-in"": ""Best play. You have a monster combo hand \u2014 overpair plus the nut flush draw. Shoving puts max pressure on villain's one-pair hands and weaker draws. If they have a flush, you've still got outs. We don't have much more behind.""}"
ec3aa581-eece-46c3-81cf-4c891a98ea40,2026-02-05,4,BB,AsAd,9d8d5s2d,turn,"CO opens, BB calls. Turn: 9d-8d-5s-2d. BB checks → CO bets 14.2bb → BB. Your move?",All-in|Call|Fold,All-in,All-in,33.9314,1,cash|6max|65bb|srp|bb_vs_co|turn|wet|overpair,6max,65,57.4028,,True,"{""All-in"": 33.931383999999994, ""Fold"": -4e-06, ""Call"": 30.674367999999994}","{""All-in"": 0.9999886751174927, ""Call"": 1.131420776800951e-05, ""Fold"": 0}","{""Call"": ""Call: 0% frequency, EV 30.67bb"", ""All-in"": ""All-in: 100% frequency, EV 33.93bb"", ""Fold"": ""Fold: 0% frequency, EV -0.00bb""}"
6d36caa7-4b01-4db0-9ec7-d19b858f014d,2026-02-05,6,HJ,7s6s,Jc5d4h,flop,"HJ opens, BB calls. Flop: Jc-5d-4h. BB checks → HJ. Your move?",Bet 1.6bb|Bet 6.2bb|Bet 3.8bb|Check,Bet 1.6bb|Bet 3.8bb,Bet 3.8bb,5.8904,3,cash|6max|97bb|srp|hj_vs_bb|flop|dry|oesd|bet,6max,97,5,,True,"{""Bet 6.2bb"": 5.7856559999999995, ""Check"": 5.6897185, ""Bet 1.6bb"": 5.8806855, ""Bet 3.8bb"": 5.8904060000000005}","{""Check"": 9.153936844086275e-06, ""Bet 6.2bb"": 0.1362505853176117, ""Bet 3.8bb"": 0.5626793503761292, ""Bet 1.6bb"": 0.3010610044002533}","{""Bet 1.6bb"": ""Sharp. A small c-bet gets the job done on this dry texture. You don't need to go big to push BB off weak hands, and you risk less with your draw."", ""Bet 6.2bb"": ""Bet 6.2bb: 14% frequency, EV 5.79bb"", ""Bet 3.8bb"": ""Best play. You've got a gutshot and position. Stab at this dry board \u2014 BB will fold a ton here. If called, you still have outs and can barrel turns that improve you."", ""Check"": ""Missed opportunity. You have position and a draw on a board that favors the preflop raiser. Taking a free card isn't terrible, but you're leaving money on the table by not applying pressure.""}"
7a37fde2-6674-490b-b5db-cc781e764080,2026-02-05,7,HJ,7s6s,Jc5d4h3s,turn,"HJ opens, BB calls. Turn: Jc-5d-4h-3s. BB checks → HJ. Your move?",Bet 6.2bb|Check|Bet 10.4bb,Bet 6.2bb,Bet 6.2bb,21.3829,3,cash|6max|93bb|srp|hj_vs_bb|turn|dry|oesd|bet,6max,93,8.3,,True,"{""Bet 6.2bb"": 21.382938000000003, ""Check"": 20.973754, ""Bet 2.7bb"": 21.198092, ""Bet 10.4bb"": 21.186952}","{""Bet 2.7bb"": 0.2131408005952835, ""Bet 10.4bb"": 0.18621759116649628, ""Bet 6.2bb"": 0.6006416082382202, ""Check"": 0}","{""Check"": ""Mistake. Never slow down with the nuts in position when the pot is already building. You're gifting BB a free card and losing value. Bet and stack them."", ""Bet 6.2bb"": ""Best play. You have the straight and need to build the pot. This size looks like a standard value bet and keeps BB calling with jacks, pair + draws, or stubborn holdings."", ""Bet 10.4bb"": ""Reasonable but risky. Going big might scare off medium-strength hands you want in the pot. You've got the nuts \u2014 no rush to blow them off.""}"
5214fbbb-170a-46ea-ae13-56a7ee3dc492,2026-02-05,8,HJ,Tc9c,Kc8c7s,flop,"HJ opens, BB calls. Flop: Kc-8c-7s. BB checks → HJ. Your move?",Check|Bet 1.6bb|Bet 3.8bb,Bet 1.6bb|Bet 3.8bb,Bet 3.8bb,7.3255,3,cash|6max|97bb|srp|hj_vs_bb|flop|wet|flush_draw|bet,6max,97,5,,True,"{""Bet 3.8bb"": 7.325495999999999, ""Bet 1.6bb"": 7.311105999999999, ""Check"": 7.253312, ""Bet 6.2bb"": 7.220459999999999}","{""Bet 1.6bb"": 0.45081695914268494, ""Bet 6.2bb"": 0.05735518038272858, ""Bet 3.8bb"": 0.4918193817138672, ""Check"": 8.48757099447539e-06}","{""Bet 1.6bb"": ""Sharp. A small stab applies pressure and sets up a bigger turn bet when you improve. Low risk with a hand that has plenty of backup equity."", ""Check"": ""Passive. You have too much equity to give up the initiative. This board favors the preflop raiser, and you have a draw that wants to build a pot. Fire away."", ""Bet 3.8bb"": "" Best play. You have a huge draw with tons of equity. Betting builds the pot for when you hit and puts pressure on BB's weak kings and middle pairs. You're happy to take it down now or see a turn.""}"
870c4c2a-576a-4986-a0ec-60e0b85d849a,2026-02-05,9,HJ,Tc9c,Kc8c7s2d,turn,"HJ opens, BB calls. Turn: Kc-8c-7s-2d. BB checks → HJ. Your move?",Bet 9.4bb|Bet 15.6bb|Check,Bet 9.4bb|Bet 15.6bb,Bet 15.6bb,9.594,3,cash|6max|91bb|srp|hj_vs_bb|turn|dry|flush_draw|bet,6max,91,12.5,,True,"{""Bet 4.1bb"": 9.219309, ""Check"": 8.698292, ""Bet 9.4bb"": 9.560706, ""Bet 15.6bb"": 9.593983999999999}","{""Check"": 1.4403204659174662e-05, ""Bet 15.6bb"": 0.5574238896369934, ""Bet 4.1bb"": 0.050052691251039505, ""Bet 9.4bb"": 0.39250901341438293}","{""Bet 15.6bb"": ""Best play. Keep the pressure on. You have so many outs and BB's calling range from the flop is capped. A big bet folds out weak pairs and builds a pot for when you hit."", ""Bet 9.4bb"": ""Solid. Barreling keeps BB guessing and sets up a river shove. You have too much equity to slow down, and this size still applies plenty of pressure."", ""Check"": ""Mistake. You have a massive draw \u2014 giving a free card is criminal. BB will check-fold tons of hands here, and when you hit, you want a fat pot waiting.""}"
0ca4cae6-e8ca-4823-acb7-62423dcf9048,2026-02-05,10,HJ,Tc9c,Kc8c7s2dAh,river,"HJ opens, BB calls. River: Kc-8c-7s-2d-Ah. BB checks → HJ. Your move?",Check|Bet 32.8bb,Bet 32.8bb,Bet 32.8bb,3.3867,1,cash|6max|75bb|srp|hj_vs_bb|river|dry|flush_draw|bet,6max,75,43.75,,True,"{""Check"": 0.388634, ""All-in"": 3.3415760000000034, ""Bet 14.4bb"": 2.011431999999999, ""Bet 32.8bb"": 3.3866799999999984}","{""Bet 14.4bb"": 1.4192231901688501e-05, ""Bet 32.8bb"": 0.9404582977294922, ""Check"": 2.5823363447585734e-09, ""All-in"": 0.05952753126621246}","{""Bet 32.8bb"": "" Best play. You have zero showdown value, so checking loses every time. The ace is a perfect scare card \u2014 fire big and rep the hands BB fears. You've been betting this whole way; now finish the story."", ""Check"": ""Giving up. You can't win at showdown with T-high, so checking just hands BB the pot. You built this bluff over two streets \u2014 don't quit on the river when the ace rolls off to bail you out.""}"
a30f992f-d480-4680-ab9e-2fea65539f80,2026-02-06,1,BTN,KsKh,Qc7d5h,flop,"BTN opens, CO calls. Flop: Qc-7d-5h. CO checks → BTN. Your move?",Check|Bet 11.2bb|Bet 5.0bb,Bet 11.2bb|Bet 5.0bb,Bet 5.0bb,19.7203,3,cash|6max|92bb|srp|btn_vs_co|flop|dry|overpair|bet,6max,92,15,,True,"{""Bet 5.0bb"": 19.720282, ""Bet 11.2bb"": 19.709408, ""Check"": 19.333896, ""Bet 18.8bb"": 19.256072000000003}","{""Bet 11.2bb"": 0.44493523240089417, ""Bet 5.0bb"": 0.5003299713134766, ""Bet 18.8bb"": 0.05473483353853226, ""Check"": 0}","{""Bet 5.0bb"": "" Best play. A small c-bet extracts value from queens, pocket pairs, and random floats. The board is dry so you don't need to bet big to protect. Keep villain's calling range wide."", ""Bet 11.2bb"": ""Solid. A medium bet gets value from the same hands and starts building a pot for later streets. Your kings are strong here \u2014 make them pay."", ""Check"": ""Too passive. You have an overpair and the betting lead. Checking gives villain a free card and lets them realize equity with hands you're crushing. Bet and take control.""}"
db703a89-e09a-4bca-a3c3-db6ff6f9e9d2,2026-02-06,2,BTN,KsKh,Qc7d5h9s,turn,"BTN opens, CO calls. Turn: Qc-7d-5h-9s. CO checks → BTN. Your move?",Bet 18.7bb|Bet 31.1bb|Check,Bet 18.7bb,Bet 18.7bb,25.8719,1,cash|6max|80bb|srp|btn_vs_co|turn|dry|overpair|bet,6max,80,24.9,,True,"{""Bet 8.2bb"": 25.520084000000004, ""Bet 18.7bb"": 25.87188, ""Check"": 25.298444, ""Bet 31.1bb"": 25.71924}","{""Bet 8.2bb"": 0.12619280815124512, ""Bet 31.1bb"": 0.018885251134634018, ""Check"": 0, ""Bet 18.7bb"": 0.8549219369888306}","{""Bet 18.7bb"": ""Best play. Your kings are still crushing this board. A chunky bet gets value from queens, nines, and stubborn pocket pairs. Build the pot while you're ahead."", ""Check"": ""Leaving money on the table. You have an overpair in position with a clear value target. Checking lets villain see a free river and potentially outdraw you."", ""Bet 31.1bb"": ""Overbet territory. You have a strong hand but you're polarizing unnecessarily. Villain folds too much of what you beat and only continues with hands that worry you.""}"
